"1_Номер разрешения";"1_Номер ТС";"1_Наименование";"1_Номер бланка разрешения";"1_Марка, модель ТС";"1_ИНН";"1_ОГРН"
"21501";"С033ХС197";"ООО Ласточка";"МСК 022848";"Volkswagen Polo";"7726692080";"1127746125044"
"21506";"С140ХС197";"ООО Ласточка";"МСК 022853";"Volkswagen Polo";"7726692080";"1127746125044"
"21511";"С166ХС197";"ООО Ласточка";"МСК 022858";"Volkswagen Polo";"7726692080";"1127746125044"
"21514";"С040ХС197";"ООО Ласточка";"МСК 022861";"Volkswagen Polo";"7726692080";"1127746125044"
"21519";"С192ХС197";"ООО Ласточка";"МСК 022866";"Volkswagen Polo";"7726692080";"1127746125044"
"21524";"С037ХС197";"ООО Ласточка";"МСК 022870";"Volkswagen Polo";"7726692080";"1127746125044"
"21529";"О875ХМ197";"ООО Ласточка";"МСК 030135";"Volkswagen Polo";"7726692080";"1127746125044"
"21534";"С232ХС197";"ООО Ласточка";"МСК 022880";"Volkswagen Polo";"7726692080";"1127746125044"
"21539";"С194ХС197";"ООО Ласточка";"МСК 022885";"Volkswagen Polo";"7726692080";"1127746125044"
"21544";"С074ХС197";"ООО Ласточка";"МСК 022890";"Volkswagen Polo";"7726692080";"1127746125044"
"21551";"Х788ХК197";"ГОДОВ АЛЕКСАНДР БОРИСОВИЧ";"МСК 022964";"FORD FOCUS";"772743824157";"310774602601234"
"21611";"А099ХО197";"Сальков Константин Владимирович";"МСК023026";"Skoda Octavia";"772580123755";"312774628900295"
"21618";"У071ХК197";"КЛИПЕНКО АНДРЕЙ АЛЕКСЕЕВИЧ";"МСК023031";"KIA RIO";"770200792533";"312774629600453"
"21625";"Т248НМ197";"Краснов Павел Анатольевич";"МСК023041";"Hyundai solaris";"771531454022";"312774627701316"
"21632";"Е637ММ197";"Зефиров Роман Витальевич";"МСК 023050";"ZAZ CHANCE TF89UO";"771919560244";"311774620100732"
"21633";"Х381ММ197";"КУЗНЕЦОВ ВИТАЛИЙ АЛЕКСАНДРОВИЧ";"МСК 023051";"HYUNDAI SANTA FE SM CLASSIC";"771510850353";"312774611101420"
"21642";"Т430ХХ197";"СМЕТАНИНА ВИКТОРИЯ БОРИСОВНА";"МСК023060";"FORD MONDEO";"772154901517";"312774629700293"
"21643";"Н465ВТ199";"СТЕПАНИЩЕВ РОМАН ВИКТОРОВИЧ";"МСК023061";"CHEVROLET LACETTI";"772141958516";"312774629200161"
"21649";"А450ХТ197";"Смирнов Михаил Викторович";"МСК023070";"Citroen C4 Picasso";"772151418277";"312774629701853"
"21650";"Н325КЕ197";"Колпов Александр Вячеславович";"МСК023071";"Kia Cerato";"774304830364";"312774629701790"
"21656";"У917ХН197";"Герлах Олег Леонардович";"МСК 023080";"MAZDA 6";"773411875400";"311774605300871"
"21657";"М902ОР71";"ГЕВОРГЯН ГЕВОРГ АЙКАЗОВИЧ";"МСК 023082";"SKODA OCTAVIA";"710708993633";"312715422100153"
"21671";"М847ОН197";"ООО МС-ГРУПП";"МСК023100";"VOLKSWAGEN PASSAT";"7715876575";"1117746581512"
"21676";"Р045РА197";"ООО МС-ГРУПП";"МСК023105";"FORD FOCUS";"7715876575";"1117746581512"
"21681";"Т287ХР197";"Резник Наталья Викторовна";"МСК 023110";"BMW X3 3.0I";"772748930409";"312774629000937"
"21682";"К570ХВ197";"БУРЦЕВ ИГОРЬ ПЕТРОВИЧ";"МСК 023111";"GAZ 3102";"772375884891";"311774633201017"
"21688";"У324ТВ97";"ШМАГИН СЕРГЕЙ СЕРГЕЕВИЧ";"МСК 023117";"NISSAN ALMERA 1.8KOMFOPT";"773129345642";"311774625100598"
"21689";"Р161ММ197";"МГЕБРИШВИЛИ ЗАХАР ЗАУРОВИЧ";"МСК 023118";"DAEWOO NEXIA";"773608043254";"312774627901093"
"21695";"В495ОК190";"ГАСЫМОВ ОКТАЙ ДЖАМИЛ  ОГЛЫ";"МСК 023124";"VAZ 21102";"773379206377";"312774629700055"
"21696";"Е389РО62";"ГАСЫМОВ ОКТАЙ ДЖАМИЛ  ОГЛЫ";"МСК 023125";"KIA TD (CERATO, FORTE)";"773379206377";"312774629700055"
"21702";"А048ТМ159";"ЖАБРИКОВ ЕВГЕНИЙ ГЕННАДЬЕВИЧ";"МСК 023131";"ВАЗ 21093";"591002205447";"312591126400031"
"21703";"С828СА177";"ЯРЫГИН ИВАН ИВАНОВИЧ";"МСК 023132";"TOYOTA CAMRY";"772460273068";"305770002669961"
"21709";"Х525ТО199";"ГИРИН СЕРГЕЙ ВАСИЛЬЕВИЧ";"МСК 023139";"RENAULT LOGAN SR";"370212130727";"312774628200223"
"21710";"Х219СР197";"Трифонов Игорь Леонидович";"МСК 023140";"Kia ED CEED";"772349296131";"312774617000281"
"20774";"Т138ХХ197";"ООО МЕГАСТРОЙТ";"МСК 022118";"CHEVROLET KLAN J200/CHEVROLETLA";"7706263036";"1027700466815"
"20779";"Р210ММ177";"ООО СМТ";"МСК022124";"VOLKSWAGEN POLO";"7714700265";"5077746965654"
"20784";"Н439ХС197";"ООО Вижин-Т";"МСК 022129";"SKODA OCTAVIA";"7723776849";"1107746911667"
"20790";"К655ВР46";"ПЕТРОСОВ АРМЕН РУБЕНОВИЧ";"МСК 022135";"HYUNDAI ACCENT";"463226377780";"312463220000081"
"20791";"В841НА197";"ООО ИК Большой город";"МСК 022136";"Mercedes-Benz E280 4M";"7720749854";"1127746357496"
"20792";"Т344ОР197";"ООО ИК Большой город";"МСК 022137";"Saab 9-5 AERO";"7720749854";"1127746357496"
"20798";"Т607НВ197";"ООО ИндастриалГрупп";"МСК 022144";"VAZ 21099";"7704813164";"1127746597770"
"20799";"А080ХМ197";"ООО ИндастриалГрупп";"МСК 022145";"CHEVROLET LACETTI";"7704813164";"1127746597770"
"20803";"Т728ХЕ197";"ООО ИндастриалГрупп";"МСК 022149";"VAZ 21124";"7704813164";"1127746597770"
"20804";"М245ОХ40";"ООО ИндастриалГрупп";"МСК 022150";"DAEWOO NEXIA";"7704813164";"1127746597770"
"20808";"М194МХ32";"ГОРЕЛОВ СЕРГЕЙ ВИКТОРОВИЧ";"МСК 022154";"NISSAN QASHQAI";"325400162550";"310325411300201"
"20813";"М537СС197";"Тростянецкий Петр Геннадьевич";"МСК 022160";"HYUNDAI SM SANTA FE CLASSIC";"773609189714";"554445788754323"
"20815";"С568ХХ197";"ООО Транспортные Системы";"МСК 022163";"HYUNDAI SOLARIS";"7724794914";"1117746483447"
"20820";"С543ХХ197";"ООО Транспортные Системы";"МСК 022168";"HYUNDAI SOLARIS";"7724794914";"1117746483447"
"20825";"С407ХХ197";"ООО Транспортные Системы";"МСК 022173";"HYUNDAI SOLARIS";"7724794914";"1117746483447"
"20830";"Е227ХВ197";"ДЖАФАРОВ ЧИНГИЗ МАГОМЕДАЛИ ОГЛЫ";"МСК022178";"VAZ 21041-40";"772084739410";"312774627900302"
"20834";"В247ВМ199";"РОМАНОВ ГЕННАДИЙ МИХАЙЛОВИЧ";"МСК 022182";"VAZ 211540";"772082743820";"312774628200580"
"20835";"А147УР197";"Гребнев Артём Михайлович";"МСК 022183";"volkswagen passat";"772607616609";"312774627501410"
"20837";"А322ХМ197";"КУЗНЕЦОВ СЕРГЕЙ ВИКТОРОВИЧ";"МСК022186";"CHEVROLET CRUZE KL1J";"773310420942";"312774628300401"
"20841";"Х031ТН197";"КЛИМКОВ АНДРЕЙ БОРИСОВИЧ";"МСК022190";"VAZ 21102";"771528877155";"312774628200970"
"20842";"Т776ХЕ199";"ПАНКИН АНТОН АЛЕКСАНДРОВИЧ";"МСК022191";"KIA CARNIVAL/SEDONA/VQ";"772074963116";"312774628201230"
"20844";"У293ХУ197";"ООО АвтоКэб";"МСК 022193";"FIAT DUCATO";"7733799450";"1127746285952"
"20849";"А156ХР197";"ГУЛЮКИН АЛЕКСАНДР АЛЕКСЕЕВИЧ";"МСК 022198";"RENAULT SR";"772501370835";"312774627200761"
"20850";"А256ХР197";"ГУЛЮКИН АЛЕКСАНДР АЛЕКСЕЕВИЧ";"МСК 022199";"RENAULT SR";"772501370835";"312774627200761"
"20851";"А183ХР197";"ГУЛЮКИН АЛЕКСАНДР АЛЕКСЕЕВИЧ";"МСК 022200";"RENAULT SR";"772501370835";"312774627200761"
"20856";"Р577ХУ197";"ООО АРПАКО";"МСК022206";"Chevrolet Cruze";"7716213500";"1027700402730"
"20861";"Р576ХУ197";"ООО АРПАКО";"МСК 029414";"Chevrolet Cruze";"7716213500";"1027700402730"
"20866";"Т914НА190";"ООО ЕвроКлассПлюс";"МСК 022217";"CHEVROLET CRUZE";"7721688964";"1107746222605"
"20871";"Т163СЕ77";"ООО Транспортная компания Командир";"МСК 026449";"Mercedes-Benz E 200";"7730640126";"1117746173962"
"20876";"Т157СЕ77";"ООО Транспортная компания Командир";"МСК 026451";"Mercedes-Benz E 200";"7730640126";"1117746173962"
"20881";"М548УТ197";"ХАЧАТРЯН АРСЕН ХАЧИКОВИЧ";"МСК 022237";"FORD FOCUS";"402814728516";"312402711400022"
"20882";"К846МО197";"АКОПЯН КАРЕН ВАЧИКОВИЧ";"МСК 022235";"FORD MONDEO";"771986052800";"307770000493532"
"20888";"В882ОК197";"СВИРСКИЙ ИГОРЬ СЕМЕНОВИЧ";"МСК022260";"CITROEN C4 PICASSO";"770500031498";"304770000138967"
"20889";"М950ЕО197";"СВИРСКИЙ ИГОРЬ СЕМЕНОВИЧ";"МСК022261";"CITROEN BERLINGO";"770500031498";"304770000138967"
"20895";"У807ХВ197";"СВИРСКИЙ ИГОРЬ СЕМЕНОВИЧ";"МСК022267";"CITROEN BERLINGO";"770500031498";"304770000138967"
"20896";"К831НА197";"СВИРСКИЙ ИГОРЬ СЕМЕНОВИЧ";"МСК022268";"CITROEN BERLINGO";"770500031498";"304770000138967"
"20902";"Х878ОК199";"БЕКНАЗАРЯН ДАВИД ГРИГОРЬЕВИЧ";"МСК 022241";"VOLKSWAGEN GOLF";"772377250932";"312774628300497"
"20903";"Е774ХТ197";"ООО Звезда";"МСК 022242";"MITSUBISHI CARISMA 1.8";"7715836798";"1107746915100"
"20904";"В888ХН197";"Тумаев Валентин Дмитриевич";"МСК 022243";"CHEVROLET CRUZE";"772776767419";"312774628301200"
"20911";"Р238ММ177";"Цыбин Михаил Алексеевич";"МСК 022250";"NISSAN TEANA";"771500394528";"306770000072078"
"20912";"В639ТТ197";"ЧЕРНОВ ОЛЕГ ЮРЬЕВИЧ";"МСК 022251";"MAZDA 3";"773205580707";"312774627801090"
"20917";"Е270ХХ197";"ООО Компромисс-М";"МСК 022256";"CHEVROLET KLAN J200/LACETTI";"7714879750";"1127746584987"
"20922";"У153УХ197";"Гусейнова Екатерина Анатольевна";"МСК022276";"RENAULT LOGAN";"773372329690";"311774629301634"
"20923";"Т277УХ197";"Гусейнова Екатерина Анатольевна";"МСК022277";"RENAULT LOGAN";"773372329690";"311774629301634"
"20929";"Р833АО197";"Терещенко Василий Константинович";"МСК022289";"Daewoo Nexia";"772865012804";"304770000334249"
"20930";"Е237АМ197";"ОВСЕПЯН АРСЕН СЕРГЕЕВИЧ";"МСК022288";"VAZ 21140";"770474369785";"312774628301147"
"20936";"А567НО177";"ООО  УСПЕХ";"МСК022281";"Daewoo Nexia";"7705909550";"1107746083940"
"20939";"У102ММ199";"ООО Компания АВТОГАРАНТ";"МСК022293";"FORD MONDEO";"7721514333";"1047796618473"
"20941";"У107ММ199";"ООО Компания АВТОГАРАНТ";"МСК022295";"FORD MONDEO";"7721514333";"1047796618473"
"20944";"У113ММ199";"ООО Компания АВТОГАРАНТ";"МСК022298";"FORD MONDEO";"7721514333";"1047796618473"
"20946";"У115ММ199";"ООО Компания АВТОГАРАНТ";"МСК022300";"FORD MONDEO";"7721514333";"1047796618473"
"20948";"Р168ХЕ197";"ШИШОВ ВИКТОР ВЛАДИМИРОВИЧ";"МСК022305";"NISSAN TIIDA 1.6ELEGANCE";"370501032824";"312370519500011"
"20952";"Р430ОВ77";"Пирогова Светлана Юрьевна";"МСК 028714";"Renault FLUENCE";"771671557780";"312774628301322"
"20953";"В888ХН197";"Тумаев Валентин Дмитриевич";"МСК022310";"Chevrolet Cruze";"772776767419";"312774628301200"
"20957";"Х170ОУ197";"ЦВЕТКОВА МАРИЯ АЛЕКСАНДРОВНА";"МСК 022314";"CITROEN BERLINGO";"772765248806";"311774631500769"
"20959";"Н680ОТ197";"ЦВЕТКОВА МАРИЯ АЛЕКСАНДРОВНА";"МСК 022316";"KIA JB/RIO";"772765248806";"311774631500769"
"20960";"Н937ОТ197";"СИПКИ ТОРУН БАСОЕВИЧ";"МСК 022317";"AUDI A6";"772365263849";"312774628300248"
"20964";"А818ОН197";"Ибадов Амир Джахонгирович";"МСК022321";"Mazda 3";"772618063392";"312774622601178"
"20966";"С317РО197";"ИБРАГИМОВ ПАРВИН ФАЙЗУЛЛОЕВИЧ";"МСК 022324";"MITSUBISHI LANCER 2.0";"773376519773";"312774626900821"
"20967";"Х136ХТ197";"МАГОМЕДРАСУЛОВ САИД АБДУЛКАДИРОВИЧ";"МСК 022326";"KIA SPECTRA FB2273";"051101060874";"312055025800020"
"20971";"О918ТК26";"ПАНОВ СЕРГЕЙ АЛЕКСАНДРОВИЧ";"МСК 022329";"FORD FOCUS";"260705090423";"311265110900120"
"20973";"М123ХУ197";"СЕВЯН АШОТ ЯКОВЛЕВИЧ";"МСК 022331";"SKODA OCTAVIA";"262514042101";"312265128500111"
"20974";"У761ВЕ197";"ТКАЧЕНКО АЛЕКСАНДР ПАВЛОВИЧ";"МСК 022332";"HYUNDAI SONATA";"773475438042";"309774623600130"
"20978";"А563УР190";"ИСАДЖАНЯН ЭДУАРД ЛЮДВИГОВИЧ";"МСК 022337";"HYUNDAI SONATA";"500717793075";"312500728600029"
"20980";"К896УМ197";"ИВАНОВ РУСЛАН АЛЕКСАНДРОВИЧ";"МСК 022338";"HYUNDAI SOLARIS";"772195053841";"307770000085395"
"20981";"В579ЕР197";"ЗАХАРКИН ДМИТРИЙ АНАТОЛЬЕВИЧ";"МСК 022339";"FORD GALAXY";"770304189880";"310774608401748"
"20985";"О309ХМ197";"Теплякова Оксана Владимировна";"МСК 022343";"MAZDA 3";"773007616207";"312774627600436"
"20987";"Н098НС40";"ГЛЕЧЯН РУСЛАН РУДИКОВИЧ";"МСК 022345";"HYUNDAI SOLARIS";"732001860956";"311401104700043"
"20988";"О542УС199";"ФИЛИМОНОВ АЛЕКСАНДР МАКСИМОВИЧ";"МСК 022346";"FAW CA7150UE3 (VITA)";"771510229731";"312774628200190"
"20993";"Е480НК197";"КОТОВ АЛЕКСАНДР ВИКТОРОВИЧ";"МСК 022351";"MERCEDES BENZ S500 4 MATIC";"770405944850";"310774633000141"
"20995";"М419СХ197";"СТЕПАНОВ ВЛАДИМИР АЛЕКСАНДРОВИЧ";"МСК 022353";"SKODA OCTAVIA";"773470131233";"312774628401247"
"20996";"У413ОМ197";"ТАДЕВОСЯН АВЕТИК АРЦИРУНОВИЧ";"МСК 022354";"FORD FOCUS";"370208187590";"312370220000012"
"21007";"Х458УА197";"СИНИЦКИЙ ДМИТРИЙ ИВАНОВИЧ";"МСК022366";"KIA ED";"290217459410";"312293228200040"
"21000";"У059УН197";"ООО Контакт";"МСК 022358";"VOLKSWAGEN POLO";"7704782163";"1117746353670"
"21002";"М600ЕН197";"САЛАЗАР-ВЕРА РОБЕРТО РОБЕРТОВИЧ";"МСК 022361";"MERCEDES BENZ E430";"771618269592";"310774616200482"
"21005";"Н442ЕА197";"МХИТАРЯН ФЕДОР СУРМАКОВИЧ";"МСК 022364";"MERCEDES BENZ S180 KOMPRESSOR";"771376411857";"312774627800376"
"21010";"О743УО197";"ООО Р-Транс";"МСК 022368";"Chevrolet Klan (j200)";"7720731582";"1117746844500"
"21013";"О741УО197";"ООО Р-Транс";"МСК 022371";"Chevrolet Klan j200LACETTI";"7720731582";"1117746844500"
"21017";"Н535ВХ97";"Пупукин Вячеслав Сергеевич";"МСК022378";"VAZ 21099";"772317024209";"312774626900071"
"21020";"М939ХА197";"ЭЙВАЗОВ САМИР ЮНИС ОГЛЫ";"МСК022381";"MERCEDES-BENZ E200";"772790228401";"312774607900950"
"21022";"В321УУ190";"САРЫЕВ ФУАД САРДАР ОГЛЫ";"МСК022383";"FORD FOCUS";"262810541083";"312265108100369"
"21025";"А833ХО197";"ИМАНОВ ЭЛЬМАР АЛИ ОГЛЫ";"МСК022386";"OPEL ASTRA A-H/NB";"772374413730";"312774628601002"
"21029";"К063НМ33";"БОРИСОВА СВЕТЛАНА ГЕННАДЬЕВНА";"МСК 022392";"CHEVROLET CRUZE";"332134183974";"308331622600010"
"21032";"Р924ТУ190";"Умаров Рустам Азамович";"МСК022396";"FORD FOCUS";"324901424130";"311325629300370"
"21036";"М478ХУ197";"МАЛОКАНОВ АЛЕКСАНДР ВАЛЕНТИНОВИЧ";"МСК022400";"CHEVROLET LACETTI";"772020495817";"310774625001081"
"21039";"Р258ХХ197";"АНИСОНЯН СЕРГЕЙ ЭДУАРДОВИЧ";"МСК022403";"HYUNDAI H-12,5MT";"732509209310";"312774626400569"
"21043";"В147ХТ197";"ФИНОГИН ВЛАДЛЕН АНАТОЛЬЕВИЧ";"МСК 022407";"TOYOTA CAMRY";"772700434360";"308770000407050"
"21047";"У500ВА197";"ГЕВОНДЯН ГЕНАДИЙ ВЛАДИКОВИЧ";"МСК 022411";"HONDA ACCORD";"771800345578";"312774628200679"
"21054";"Р122ХУ197";"Атоян Ламара Патвакановна";"МСК 022418";"Chevrolet KLAN J200/Lacetti";"772970201543";"312774610001437"
"21061";"Т409ХС197";"ООО МЕГАСТРОЙТ";"МСК 022425";"RENAULT FLUENCE";"7706263036";"1027700466815"
"21063";"М102ОН197";"КАРМАНОВ КОНСТАНТИН ИГОРЕВИЧ";"МСК 022427";"CHEVROLET KLAN J200/LACETTI";"774309052950";"311774629700908"
"21070";"У751ТХ197";"ДЖАФАРОВ ЯШАР ТАХИР ОГЛЫ";"МСК 022431";"MITSUBISHI CARISMA HB 1.6";"773573760843";"309774604200047"
"21077";"В989РТ71";"ООО Звезда";"МСК022445";"LADA 211440 LADA SAMARA";"7715836798";"1107746915100"
"21078";"О160АН177";"ООО Звезда";"МСК022446";"AZLK 214100";"7715836798";"1107746915100"
"21080";"А266ТЕ190";"ООО Звезда";"МСК022444";"CITROEN C 5";"7715836798";"1107746915100"
"21084";"У996ХЕ197";"ГОРШКОВ ДМИТРИЙ АНАТОЛЬЕВИЧ";"МСК 022450";"CHEVROLET KLAN J200/CHEVROLETL";"500600423509";"308770000362504"
"21088";"У925НЕ197";"Луговская Ольга Сергеевна";"МСК022454";"Toyota Sienna XLLLIMITED";"772619728402";"312774628500070"
"21091";"Т496ММ199";"СУСЛОВ ВИКТОР ФЕДОРОВИЧ";"МСК 022461";"FIAT DUCATO";"772629448210";"304770000120820"
"21093";"С337ММ199";"ООО Интранс";"МСК022463";"Chevrolet Cruze KL1J";"7705843411";"1087746666457"
"21096";"С332ММ199";"ООО Интранс";"МСК022466";"Chevrolet Cruze KL1J";"7705843411";"1087746666457"
"21098";"С338ММ199";"ООО Интранс";"МСК022468";"Chevrolet Cruze KL1J";"7705843411";"1087746666457"
"21101";"С335ММ199";"ООО Интранс";"МСК022471";"Chevrolet Cruze KL1J";"7705843411";"1087746666457"
"21103";"Х801УА190";"ООО МОНОЛИТ";"МСК022473";"MERCEDES-BENZ E200";"5050067271";"1075050006965"
"21106";"Х648УА190";"ООО МОНОЛИТ";"МСК022476";"MERCEDES-BENZ Е200";"5050067271";"1075050006965"
"21108";"Х771УА190";"ООО МОНОЛИТ";"МСК022478";"MERCEDES-BENZ Е200";"5050067271";"1075050006965"
"21111";"Х772УА190";"ООО МОНОЛИТ";"МСК022481";"MERCEDES-BENZ Е200";"5050067271";"1075050006965"
"21113";"Х802УА190";"ООО МОНОЛИТ";"МСК022483";"MERCEDES-BENZ Е200";"5050067271";"1075050006965"
"21115";"Х657УА190";"ООО МОНОЛИТ";"МСК022485";"MERCEDES-BENZ Е200";"5050067271";"1075050006965"
